Id,Longitude,Latitude,Building Area,Floor_Label,Layout_Label,Building_Type_Label,Orientation_Label,Structure_Label,Decoration_Label,Elevator_Label,Ownership_Label,Total_Rooms,Num_Rooms,price
6774,103.962145,30.794956,105.29,3,3,2,9,2,0,1,1,6,3,1.58
6775,103.905446,30.799538,149.78,3,3,1,8,2,1,0,1,8,3,1.6
6776,103.977365,30.763718,152.71,2,1,2,9,4,3,0,1,8,3,1.4
6777,103.987386,30.739405,249.75,1,3,2,9,2,3,1,1,10,4,2.62
6778,103.977365,30.763718,199.87,3,3,2,2,3,1,0,1,10,5,1.5
6779,103.977365,30.763718,130.43,3,3,2,6,4,3,0,1,9,4,1.3
6780,104.257512,30.884421,87.31,2,1,3,2,2,1,1,1,5,2,0.528
6781,104.257512,30.884421,104,2,1,2,1,3,1,1,1,7,3,0.84
6782,104.257512,30.884421,109.02,2,1,2,9,2,3,1,1,9,4,0.76
6783,104.257512,30.884421,110.26,2,1,2,3,2,3,1,1,9,4,0.875
6784,104.257512,30.884421,108,3,1,2,2,3,1,1,1,8,3,0.879
6785,104.257512,30.884421,120.07,3,1,3,8,2,1,1,1,9,4,0.82
6786,104.257512,30.884421,133.36,2,1,3,6,3,3,1,1,8,3,0.91
6787,104.257512,30.884421,103.26,2,1,3,6,3,1,1,1,6,3,0.75
6788,104.257512,30.884421,99.9,1,1,3,6,3,3,1,1,7,3,0.675
6789,104.257512,30.884421,78.19,2,1,3,5,3,2,1,1,6,2,0.52
6790,104.257512,30.884421,80.88,2,1,3,10,3,1,1,1,5,2,0.565
6791,104.257512,30.884421,99.97,1,1,3,8,2,3,1,1,7,3,0.7
6792,104.257512,30.884421,87.31,2,1,3,2,2,1,1,1,5,2,0.53
6793,104.257512,30.884421,102,3,1,3,2,2,3,1,1,7,3,0.815
6794,104.257512,30.884421,82,3,1,1,2,3,1,1,1,5,2,0.54
6795,104.257512,30.884421,65.9,3,1,3,3,2,3,1,1,5,2,0.489
6796,104.257512,30.884421,90.91,1,1,1,6,2,3,0,1,5,2,0.528
6797,104.257512,30.884421,108,1,1,2,2,3,1,1,1,8,3,1.03
6798,104.257512,30.884421,97.56,3,1,2,2,4,1,0,1,7,3,0.35
6799,104.257512,30.884421,94.5,2,1,3,2,3,1,1,1,7,3,0.621
6800,104.257512,30.884421,83.42,3,1,3,6,2,3,1,1,5,2,0.618
6801,104.257512,30.884421,100.8,2,1,2,5,2,3,1,1,6,2,0.61
6802,104.257512,30.884421,95.75,3,1,2,2,1,1,0,1,6,2,0.48
6803,104.257512,30.884421,108.65,3,1,2,1,1,0,0,1,6,2,0.44
6804,104.257512,30.884421,58.53,3,1,2,2,4,2,0,1,4,1,0.225
6805,104.257512,30.884421,82.5,1,1,2,6,3,3,1,1,6,2,0.47
6806,104.257512,30.884421,97.38,1,1,2,1,3,2,0,1,7,3,0.698
6807,104.257512,30.884421,119.62,3,1,2,6,3,0,1,1,7,3,0.89
6808,104.257512,30.884421,90.95,2,1,2,2,3,3,0,1,8,3,0.7
6809,104.257512,30.884421,120.38,2,1,3,9,2,1,1,1,7,3,0.68
6810,104.257512,30.884421,141.81,3,1,3,2,2,1,1,1,9,4,0.995
6811,104.257512,30.884421,98.62,3,1,2,4,4,2,0,1,7,3,0.7
6812,104.257512,30.884421,119.71,3,1,3,6,3,1,1,1,6,3,0.62
6813,104.257512,30.884421,82.38,1,1,2,10,4,0,1,1,6,2,0.55
6814,104.257512,30.884421,81.8,1,1,2,2,4,3,1,1,6,2,0.608
6815,104.257512,30.884421,125,1,1,1,6,1,3,0,1,8,3,0.82
6816,104.257512,30.884421,75.09,1,1,1,6,2,3,0,1,6,2,0.558
6817,104.257512,30.884421,203,3,3,1,9,1,3,0,1,11,4,1.16
6818,104.257512,30.884421,120,2,1,2,2,2,3,1,1,8,3,0.715
6819,104.257512,30.884421,119.07,2,1,3,6,2,3,1,1,7,3,0.93
6820,104.257512,30.884421,113.68,2,1,2,9,3,0,1,1,8,3,1.06
6821,104.257512,30.884421,138.6,3,3,1,6,3,2,0,1,7,3,0.8
6822,104.257512,30.884421,86.54,2,1,3,2,2,1,1,1,6,2,0.578
6823,104.257512,30.884421,46.63,3,1,3,9,3,3,1,1,5,2,0.58
6824,104.257512,30.884421,126.52,3,3,2,8,3,1,0,1,8,3,0.9
6825,104.257512,30.884421,124.8,2,1,1,9,6,3,0,1,8,3,0.81
6826,104.257512,30.884421,101.93,3,1,2,6,1,3,1,1,8,3,0.78
6827,104.257512,30.884421,118.18,2,1,2,6,2,3,1,1,6,3,0.8
6828,104.257512,30.884421,90.06,2,1,2,8,2,0,1,1,7,3,0.68
6829,104.257512,30.884421,90.59,1,1,3,6,2,2,1,1,7,3,0.715
6830,104.257512,30.884421,94.26,1,1,2,6,3,1,1,1,7,3,0.405
6831,104.257512,30.884421,101.92,3,1,2,6,3,1,0,1,7,3,0.68
6832,104.257512,30.884421,108.58,1,1,2,2,3,3,0,1,8,3,0.72
6833,104.257512,30.884421,109.5,1,1,2,1,2,1,1,1,10,5,0.895
6834,104.257512,30.884421,110.15,1,1,3,2,4,3,0,1,8,3,0.8
6835,104.257512,30.884421,98.73,3,1,2,2,3,1,1,1,8,3,0.67
6836,104.257512,30.884421,104.12,3,1,1,2,2,3,1,1,8,3,0.91
6837,104.257512,30.884421,110.62,3,1,3,1,2,2,1,1,8,3,0.713
6838,104.257512,30.884421,120.07,1,1,3,2,2,1,1,1,8,4,0.85
6839,104.257512,30.884421,94.5,2,1,3,1,3,1,1,1,7,3,0.66
6840,104.257512,30.884421,117.28,3,1,2,6,2,1,1,1,8,3,0.72
6841,104.257512,30.884421,122.2,3,1,2,5,2,1,1,1,9,4,1.03
6842,104.257512,30.884421,130.05,3,1,2,6,4,3,1,1,8,3,0.68
6843,104.257512,30.884421,112.68,1,1,3,2,3,1,1,1,7,3,0.798
6844,104.257512,30.884421,100.29,3,1,2,2,3,1,1,1,8,3,0.758
6845,104.257512,30.884421,124.77,2,2,2,2,3,0,0,1,8,3,0.84
6846,104.257512,30.884421,89,1,1,2,6,2,0,1,1,9,4,0.79
6847,104.257512,30.884421,108.11,2,1,1,6,3,2,0,1,8,3,0.64
6848,104.257512,30.884421,110,1,1,3,2,2,3,1,1,8,3,0.78
6849,104.257512,30.884421,80,2,1,2,6,3,2,1,1,5,2,0.665
6850,104.257512,30.884421,98.47,3,1,2,9,2,3,1,1,7,3,0.9
6851,104.257512,30.884421,142.42,2,1,1,6,3,3,1,1,9,4,1.1
6852,104.257512,30.884421,105.27,1,1,3,2,2,2,0,1,7,3,0.65
6853,104.257512,30.884421,112.15,3,1,2,2,3,1,1,1,7,3,0.718
6854,104.257512,30.884421,138.54,2,1,2,9,3,0,1,1,9,4,1.39
6855,104.257512,30.884421,102.85,1,1,2,8,3,2,0,1,8,3,0.718
6856,104.257512,30.884421,105.85,3,1,3,2,4,1,1,1,8,3,0.66
6857,104.257512,30.884421,191.07,3,1,2,2,2,1,1,1,9,4,1.5
6858,104.257512,30.884421,119.28,3,3,2,2,4,2,1,1,8,3,0.6
6859,104.257512,30.884421,107.66,2,1,1,7,2,3,1,1,8,3,1.06
6860,104.257512,30.884421,81.81,1,1,3,3,2,2,1,1,7,3,0.6
6861,104.257512,30.884421,84,1,1,3,6,3,2,1,1,6,3,0.66
6862,104.257512,30.884421,117.66,2,2,2,8,1,2,0,1,8,3,0.57
6863,104.257512,30.884421,119.66,3,1,1,4,1,3,0,1,8,3,0.76
6864,104.257512,30.884421,138.94,3,1,2,1,3,0,1,1,9,4,0.98
6865,104.257512,30.884421,127,3,1,1,6,6,2,1,1,7,3,0.65
6866,104.257512,30.884421,103.47,2,1,2,6,3,1,1,1,8,3,0.78
6867,104.257512,30.884421,142.24,2,1,3,2,2,3,1,1,8,3,0.798
6868,104.257512,30.884421,103.11,3,1,1,6,2,1,0,1,7,3,0.68
6869,104.257512,30.884421,95.96,2,1,2,2,4,3,0,1,7,3,0.65
6870,104.257512,30.884421,133.36,3,1,3,6,3,3,1,1,8,3,0.95
6871,104.257512,30.884421,147,3,1,4,2,4,3,0,1,9,4,0.819
6872,104.257512,30.884421,121,2,1,1,1,4,3,1,1,7,3,0.76
6873,104.257512,30.884421,152.84,3,1,3,6,2,1,1,1,9,4,0.696
6874,104.257512,30.884421,113.96,1,1,2,8,3,1,1,1,8,3,0.81
6875,104.257512,30.884421,81.15,2,1,1,2,3,1,0,1,6,2,0.4
6876,104.257512,30.884421,105.38,2,1,1,2,1,2,0,1,7,3,0.568
6877,104.257512,30.884421,159.22,2,1,3,4,3,3,1,1,9,4,1.24
6878,104.257512,30.884421,109.16,1,1,3,6,2,3,1,1,8,3,0.708
6879,104.257512,30.884421,101.47,2,1,3,2,2,3,1,1,8,3,0.76
6880,104.257512,30.884421,101.05,3,1,3,2,3,1,1,1,7,3,0.763
6881,104.257512,30.884421,165,3,3,3,6,1,1,0,1,9,4,1.039
6882,104.257512,30.884421,140.46,3,1,3,9,3,3,1,1,7,3,1.05
6883,104.257512,30.884421,112.27,3,1,2,5,2,1,1,1,9,4,0.96
6884,104.257512,30.884421,109.39,3,1,3,6,1,1,0,1,8,3,0.618
6885,104.257512,30.884421,99.97,3,1,3,6,3,1,1,1,7,3,0.63
6886,104.257512,30.884421,87.14,1,1,3,2,3,1,1,1,7,3,0.65
6887,104.257512,30.884421,121.04,3,1,3,6,2,1,1,1,8,3,0.658
6888,104.257512,30.884421,93.8,3,1,2,5,2,2,1,1,7,3,0.67
6889,104.257512,30.884421,171.49,3,3,1,6,1,1,0,1,9,4,1.25
6890,104.257512,30.884421,125.56,1,1,3,2,3,2,1,1,8,3,0.78
6891,104.257512,30.884421,121.4,3,2,2,8,3,2,0,1,8,3,0.91
6892,104.257512,30.884421,130.39,3,1,3,2,2,2,1,1,7,3,0.86
6893,104.257512,30.884421,86.98,1,1,3,1,3,1,1,1,6,3,0.665
6894,104.257512,30.884421,98.37,1,1,2,6,3,0,1,1,7,3,0.628
6895,104.257512,30.884421,106,1,1,3,6,3,2,1,1,6,3,0.78
6896,104.257512,30.884421,113,2,1,2,10,2,0,1,1,8,4,1.1
6897,104.257512,30.884421,119.69,3,1,3,6,2,0,1,1,7,3,0.935
6898,104.257512,30.884421,106.8,1,1,2,6,3,3,1,1,7,3,0.65
6899,104.257512,30.884421,114.2,3,1,3,6,2,3,1,1,8,3,0.835
6900,104.257512,30.884421,187.9,3,1,1,6,6,2,0,1,11,5,1.3
6901,104.257512,30.884421,162.4,3,3,1,2,2,3,0,1,9,4,0.848
6902,104.257512,30.884421,182.1,3,3,1,8,2,3,0,1,10,5,0.99
6903,104.257512,30.884421,172.94,1,3,1,5,3,2,1,1,9,4,1.012
6904,104.257512,30.884421,191.07,1,1,2,10,2,1,1,1,9,4,1.375
6905,104.257512,30.884421,139.8,2,1,1,6,6,0,0,1,8,3,0.75
6906,104.257512,30.884421,71.97,2,1,3,1,3,3,1,1,6,2,0.66
6907,104.257512,30.884421,50.39,2,1,1,4,2,3,1,1,5,2,0.39
6908,104.257512,30.884421,74.51,2,1,2,6,2,3,0,1,5,2,0.37
6909,104.257512,30.884421,115.52,1,1,3,4,3,1,0,1,9,3,0.8
6910,104.257512,30.884421,94.36,2,1,2,2,2,2,0,1,7,3,0.796
6911,104.257512,30.884421,103,2,1,1,8,2,0,0,1,8,3,0.699
6912,104.257512,30.884421,129.45,2,1,3,2,3,1,1,1,7,3,0.78
6913,104.257512,30.884421,104.28,2,1,1,6,3,2,0,1,8,3,0.72
6914,104.257512,30.884421,102.77,3,1,2,5,2,0,1,1,7,3,1.1
6915,104.257512,30.884421,98.37,1,1,2,8,3,0,1,1,6,3,0.709
6916,104.257512,30.884421,112.18,2,2,3,6,3,3,0,1,8,3,0.78
6917,104.257512,30.884421,111.61,1,1,3,2,2,0,1,1,7,3,0.889
6918,104.257512,30.884421,109.61,3,1,1,2,2,0,1,1,6,3,0.86
6919,104.257512,30.884421,88.85,2,1,2,2,2,0,1,1,7,3,0.765
6920,104.257512,30.884421,138.54,2,1,2,2,3,1,1,1,9,4,1.56
6921,104.257512,30.884421,100,2,1,3,2,3,2,1,1,7,3,0.81
6922,104.257512,30.884421,110.18,3,1,2,9,2,3,1,1,7,3,0.86
6923,104.257512,30.884421,77.52,2,1,3,6,3,1,1,1,5,2,0.55
6924,104.257512,30.884421,117,2,1,2,2,1,0,0,1,8,3,0.75
6925,104.257512,30.884421,99.51,3,1,2,6,3,1,1,1,8,3,1
6926,104.257512,30.884421,124.5,2,1,2,6,2,2,1,1,7,3,0.795
6927,104.257512,30.884421,126.34,3,1,3,2,2,1,1,1,8,3,0.82
6928,104.257512,30.884421,142.21,3,1,3,2,3,0,1,1,8,4,0.95
6929,104.257512,30.884421,98.35,2,1,2,8,3,0,1,1,7,3,0.698
6930,104.257512,30.884421,91.04,1,1,2,6,3,1,1,1,6,2,0.407
6931,104.257512,30.884421,104,1,1,1,2,2,0,0,1,7,3,0.896
6932,104.257512,30.884421,87.17,3,1,3,9,3,1,1,1,7,3,0.657
6933,104.257512,30.884421,119.62,2,1,2,9,3,0,1,1,7,3,0.96
6934,104.257512,30.884421,104.47,3,1,3,1,4,0,1,1,6,3,0.73
6935,104.257512,30.884421,86,3,1,2,6,3,0,1,1,7,3,0.86
6936,104.257512,30.884421,102.48,2,1,1,6,4,2,0,1,8,3,0.705
6937,104.257512,30.884421,118.29,1,1,3,6,2,0,1,1,7,3,0.94
6938,104.257512,30.884421,97.45,3,1,2,9,2,1,1,1,7,3,0.75
6939,104.257512,30.884421,98.47,3,1,2,5,2,0,1,1,7,3,0.85
6940,104.257512,30.884421,163.24,3,3,1,6,2,0,0,1,9,4,0.835
6941,104.257512,30.884421,98.37,2,1,2,8,3,0,1,1,7,3,0.795
6942,104.257512,30.884421,82.8,2,1,2,6,4,2,0,1,6,3,0.445
6943,104.257512,30.884421,91.75,2,1,2,6,4,0,0,1,7,3,0.68
6944,104.257512,30.884421,139,2,1,2,2,4,0,0,1,8,3,0.868
6945,104.257512,30.884421,97.8,2,1,2,1,1,2,0,1,7,3,0.5
6946,104.257512,30.884421,88,1,1,3,6,2,1,1,1,6,2,0.66
6947,104.257512,30.884421,81.1,1,1,2,9,3,3,1,1,5,2,0.6
6948,104.257512,30.884421,67.91,3,1,2,1,2,1,1,1,6,2,0.53
6949,104.257512,30.884421,81.38,3,1,2,6,3,1,0,1,5,2,0.48
6950,104.257512,30.884421,89,3,1,2,2,1,1,0,1,6,2,0.452
6951,104.257512,30.884421,84.24,2,1,2,6,3,2,0,1,6,2,0.66
6952,104.257512,30.884421,94.84,2,1,2,6,2,2,1,1,6,2,0.465
6953,104.257512,30.884421,48.47,2,1,2,6,2,1,1,1,4,1,0.238
6954,104.257512,30.884421,54.9,2,1,1,9,3,3,1,1,5,2,0.565
6955,104.257512,30.884421,137.98,3,1,1,2,3,1,1,1,8,3,0.98
6956,104.257512,30.884421,81.3,3,1,3,2,3,1,1,1,6,2,0.575
6957,104.257512,30.884421,47.44,3,1,2,2,4,2,0,1,4,1,0.3
6958,104.257512,30.884421,67.62,1,1,3,10,3,3,1,1,5,2,0.57
6959,104.257512,30.884421,108.58,3,1,2,6,3,2,0,1,8,3,0.7
6960,104.257512,30.884421,87.19,3,1,2,8,3,1,1,1,6,2,0.71
6961,104.257512,30.884421,91,3,1,1,10,1,2,0,1,5,2,0.629
6962,104.257512,30.884421,78.43,1,1,3,6,2,1,1,1,5,2,0.57
6963,104.257512,30.884421,84.95,2,1,3,9,1,2,0,1,5,2,0.63
6964,104.257512,30.884421,73.69,3,1,3,6,3,0,1,1,5,2,0.7
6965,104.257512,30.884421,78.37,3,1,2,6,2,1,1,1,6,2,0.337
6966,104.257512,30.884421,80.03,3,1,2,6,3,3,1,1,6,2,0.655
6967,104.257512,30.884421,84.06,2,1,2,7,3,1,1,1,6,2,0.53
6968,104.257512,30.884421,77.96,2,1,3,6,2,2,1,1,6,2,0.63
6969,104.257512,30.884421,86.08,2,1,3,2,2,2,1,1,6,2,0.8
6970,104.257512,30.884421,84.29,2,1,1,2,3,2,1,1,5,2,0.678
6971,104.257512,30.884421,87.47,2,1,3,6,2,3,1,1,5,2,0.71
6972,104.257512,30.884421,39.68,3,1,3,6,2,2,1,1,3,1,0.28
6973,104.257512,30.884421,81.63,2,1,1,2,3,2,1,1,5,2,0.68
6974,104.257512,30.884421,172.99,1,1,1,1,2,2,1,1,9,4,0.788
6975,104.257512,30.884421,76.81,3,1,2,1,2,1,1,1,6,2,0.598
6976,104.257512,30.884421,80.86,3,1,2,4,2,1,1,1,6,2,0.635
6977,104.257512,30.884421,68,3,1,4,9,4,2,0,1,5,2,0.385
6978,104.257512,30.884421,58.66,2,1,3,2,1,1,0,1,4,1,0.24
6979,104.257512,30.884421,80.57,3,1,3,5,3,1,1,1,6,2,0.58
6980,104.257512,30.884421,82.53,1,1,1,6,2,3,1,1,5,2,0.67
6981,104.257512,30.884421,95.35,3,1,2,1,2,2,1,1,7,3,0.758
6982,104.257512,30.884421,76.86,2,1,2,2,2,1,1,1,6,2,0.61
6983,104.257512,30.884421,58.8,1,1,1,2,1,2,0,1,4,1,0.415
6984,104.257512,30.884421,42.42,1,1,2,2,2,1,1,1,4,1,0.18
6985,104.257512,30.884421,92.08,3,1,2,6,2,1,1,1,5,2,0.69
6986,104.257512,30.884421,84.42,2,1,2,4,3,3,0,1,5,2,0.566
6987,104.257512,30.884421,80.86,3,1,2,6,2,1,1,1,5,2,0.65
6988,104.257512,30.884421,65.79,3,1,2,6,3,1,1,1,6,2,0.58
6989,104.257512,30.884421,46.85,2,3,2,6,3,3,1,1,4,1,0.33
6990,104.257512,30.884421,199.27,3,1,1,6,1,1,1,1,9,4,0.85
6991,104.257512,30.884421,76.9,1,1,1,6,2,2,0,1,6,2,0.518
6992,104.257512,30.884421,48.47,2,1,2,1,2,1,1,1,4,1,0.198
6993,104.257512,30.884421,120,1,1,1,1,3,3,1,1,8,3,0.876
6994,104.257512,30.884421,96.72,1,1,2,5,3,2,1,1,8,3,0.98
6995,104.257512,30.884421,110,2,1,1,2,2,1,0,1,8,3,0.77
6996,104.257512,30.884421,143,2,1,2,4,3,3,1,1,8,4,1.17
6997,104.257512,30.884421,102,3,1,2,2,3,2,1,1,7,3,0.68
6998,104.257512,30.884421,82.98,2,1,1,2,3,3,1,1,6,2,0.68
6999,104.257512,30.884421,121.15,3,1,2,2,3,1,1,1,8,3,0.95
7000,104.257512,30.884421,105,2,1,1,2,2,2,1,1,6,3,0.81
7001,104.257512,30.884421,113.68,3,1,2,1,3,3,1,1,9,4,1.05
7002,104.257512,30.884421,88.63,1,1,1,4,2,2,1,1,7,3,0.86
7003,104.257512,30.884421,98.26,3,1,2,2,2,2,1,1,8,3,0.736
7004,104.257512,30.884421,124.13,2,1,2,2,1,2,0,1,8,3,0.66
7005,104.257512,30.884421,114.67,1,1,2,9,2,2,1,1,7,3,0.75
7006,104.257512,30.884421,105,3,1,3,2,2,2,1,1,6,3,0.765
7007,104.257512,30.884421,121.97,3,1,2,6,3,3,0,1,8,3,0.76
7008,104.257512,30.884421,102.09,1,1,1,6,3,2,1,1,6,3,0.81
7009,104.257512,30.884421,133.13,3,2,3,2,3,3,0,1,9,4,0.83
7010,104.257512,30.884421,112.15,2,1,2,8,3,2,1,1,8,3,0.768
7011,104.257512,30.884421,107.37,2,1,1,2,2,2,0,1,8,3,0.66
7012,104.257512,30.884421,210.51,2,2,1,5,2,3,0,1,9,4,1.1
7013,104.257512,30.884421,131.76,3,2,2,7,3,3,0,1,8,3,0.74
7014,104.257512,30.884421,115,3,1,3,6,3,3,1,1,7,3,0.797
7015,104.257512,30.884421,91.64,1,1,2,1,3,3,1,1,6,3,0.74
7016,104.257512,30.884421,106.54,1,1,3,2,4,0,1,1,6,3,0.78
7017,104.257512,30.884421,78.23,2,1,4,2,6,2,0,1,6,3,0.42
7018,104.257512,30.884421,141.4,3,1,1,2,4,3,0,1,9,4,0.86
7019,104.257512,30.884421,115,3,1,1,2,4,2,0,1,8,3,0.68
7020,104.257512,30.884421,101.73,3,1,2,6,3,3,1,1,8,3,0.82
7021,104.257512,30.884421,124.6,2,1,1,6,6,3,0,1,7,3,0.84
7022,104.257512,30.884421,89.46,2,1,2,2,2,3,1,1,7,3,0.758
7023,104.257512,30.884421,135.34,2,1,2,8,3,3,1,1,9,4,1.48
7024,104.257512,30.884421,140.19,2,1,1,6,1,3,0,1,9,4,0.88
7025,104.257512,30.884421,127.5,3,1,1,9,2,2,0,1,7,3,0.75
7026,104.257512,30.884421,138.94,3,1,2,2,3,3,1,1,8,4,1.05
7027,104.257512,30.884421,104.22,2,1,3,2,3,3,1,1,7,3,0.738
7028,104.257512,30.884421,129.5,3,2,3,2,3,3,0,1,9,4,0.86
7029,104.257512,30.884421,97.68,1,1,3,6,3,1,1,1,7,3,0.77
7030,104.257512,30.884421,125.16,3,1,3,5,3,3,1,1,8,3,0.82
7031,104.257512,30.884421,113.78,3,1,2,6,3,3,1,1,8,3,1.3
7032,104.257512,30.884421,114.22,1,1,3,6,2,0,1,1,8,3,0.98
7033,104.257512,30.884421,97.38,1,1,2,1,3,3,1,1,7,3,0.87
7034,104.257512,30.884421,121.43,3,1,3,2,3,1,1,1,8,3,0.975
7035,104.257512,30.884421,123.74,3,1,3,2,1,3,0,1,8,3,0.84
7036,104.257512,30.884421,126.77,1,1,2,7,3,3,1,1,8,3,0.82
7037,104.257512,30.884421,139.7,3,1,1,2,1,3,0,1,8,3,0.92
7038,104.257512,30.884421,100.98,2,1,1,9,4,2,0,1,7,3,0.76
7039,104.257512,30.884421,114.34,3,1,3,6,3,3,1,1,8,3,0.845
7040,104.257512,30.884421,104.47,2,1,3,1,4,2,1,1,7,3,0.765
7041,104.257512,30.884421,86.78,2,1,2,2,2,3,1,1,7,3,0.9
7042,104.257512,30.884421,131.09,3,1,2,6,2,2,0,1,8,3,0.69
7043,104.257512,30.884421,118.4,2,1,2,2,4,3,1,1,8,3,0.82
7044,104.257512,30.884421,140.49,3,1,2,2,3,3,1,1,9,4,1.95
7045,104.257512,30.884421,132.31,3,3,1,2,3,3,0,1,9,4,0.995
7046,104.257512,30.884421,108.7,2,1,2,2,3,3,0,1,8,3,0.78
7047,104.257512,30.884421,98.54,3,1,1,2,3,1,0,1,7,3,0.75
7048,104.257512,30.884421,130,3,1,1,6,1,3,0,1,8,3,0.66
7049,104.257512,30.884421,100.13,2,1,3,2,2,2,1,1,6,3,0.668
7050,104.257512,30.884421,123.97,3,1,1,2,6,3,1,1,8,3,0.65
7051,104.257512,30.884421,141,1,1,3,2,3,3,1,1,8,3,0.9
7052,104.257512,30.884421,125,2,1,1,8,1,3,0,1,8,3,0.8
7053,104.257512,30.884421,124.77,2,2,2,8,3,3,0,1,8,3,0.78
7054,104.257512,30.884421,139.8,3,1,1,2,6,2,0,1,7,3,0.89
7055,104.257512,30.884421,115.76,3,1,1,9,2,3,0,1,8,3,0.99
7056,104.257512,30.884421,94.26,2,1,2,6,3,3,1,1,6,3,0.375
7057,104.257512,30.884421,85.83,2,1,2,6,6,2,0,1,6,3,0.53
7058,104.257512,30.884421,102.1,2,1,2,9,3,3,1,4,7,3,0.96
7059,104.257512,30.884421,89.46,1,1,2,2,2,2,1,1,7,3,0.62
7060,104.257512,30.884421,89.04,1,1,1,9,2,0,1,1,6,3,0.688
7061,104.257512,30.884421,85,3,1,3,2,2,0,1,1,5,2,0.615
7062,104.257512,30.884421,77.07,3,1,2,9,1,0,0,1,5,2,0.385
7063,104.257512,30.884421,109,3,3,1,6,2,2,0,1,8,3,0.64
7064,104.257512,30.884421,94,1,1,2,4,2,2,1,1,9,4,0.95
7065,104.257512,30.884421,139,1,1,4,9,1,3,0,1,9,4,0.858
7066,104.257512,30.884421,221.29,1,3,2,2,3,1,1,1,14,6,4.2
7067,104.257512,30.884421,105,2,1,3,4,3,1,1,1,7,3,0.72
7068,104.257512,30.884421,95.36,1,1,2,2,3,0,1,1,6,3,0.8
7069,104.257512,30.884421,120,2,1,3,6,2,2,1,1,9,4,1.02
7070,104.257512,30.884421,99.62,2,1,2,9,3,1,1,1,6,3,0.84
7071,104.257512,30.884421,88.8,3,1,2,9,2,1,1,1,7,3,0.72
7072,104.257512,30.884421,85.4,1,1,3,2,2,0,1,1,5,2,0.565
7073,104.257512,30.884421,92.59,1,1,3,9,3,1,0,1,6,2,0.658
7074,104.257512,30.884421,88.91,2,1,1,6,2,2,1,1,5,2,0.71
7075,104.257512,30.884421,51.1,2,1,3,6,3,3,1,1,4,1,0.49
7076,104.257512,30.884421,59.73,3,1,2,6,3,2,1,1,5,2,0.46
7077,104.257512,30.884421,75,2,1,2,2,3,2,1,1,5,2,0.458
7078,104.257512,30.884421,73,3,1,2,1,1,2,0,1,6,2,0.475
7079,104.257512,30.884421,55.51,2,1,2,3,2,3,1,1,4,1,0.38
7080,104.257512,30.884421,68,3,1,1,6,3,1,1,1,5,2,0.47
7081,104.257512,30.884421,264.6,1,1,3,6,3,0,1,1,11,5,1.876
7082,104.257512,30.884421,100.9,2,1,2,6,3,0,1,1,7,3,0.9
7083,104.257512,30.884421,90.28,3,1,1,2,3,1,1,1,6,2,0.63
7084,104.257512,30.884421,80.63,2,1,2,6,2,0,1,1,6,2,0.5
7085,104.257512,30.884421,92.23,2,1,2,2,4,0,1,1,6,2,0.7
7086,104.257512,30.884421,127.6,3,3,1,1,3,0,0,1,8,3,0.9
7087,104.257512,30.884421,81.63,1,1,3,6,3,1,1,1,7,3,0.68
7088,104.257512,30.884421,91.25,2,1,2,6,2,0,1,1,5,2,0.56
7089,104.257512,30.884421,135.58,3,1,2,4,2,0,1,1,8,3,0.98
7090,104.257512,30.884421,91.85,2,1,2,2,2,0,1,1,5,2,0.515
7091,104.257512,30.884421,75.5,1,1,2,2,2,2,1,1,5,2,0.54
7092,104.257512,30.884421,76.56,1,1,3,6,2,2,1,1,6,2,0.514
7093,104.257512,30.884421,33.44,1,1,2,6,3,0,1,1,5,1,0.29
7094,104.257512,30.884421,84.4,2,1,1,2,3,2,0,1,5,2,0.5
7095,104.257512,30.884421,80.89,2,1,3,2,3,0,1,1,5,2,0.57
7096,104.257512,30.884421,85.5,3,1,3,9,2,1,1,1,5,2,0.6
7097,104.257512,30.884421,76.06,3,1,1,8,3,0,0,1,5,2,0.42
7098,104.257512,30.884421,81.11,2,1,3,2,1,2,0,1,6,2,0.518
7099,104.257512,30.884421,65.79,1,1,2,2,3,1,1,1,5,2,0.61
7100,104.257512,30.884421,73.45,3,1,2,9,3,1,1,1,5,2,0.46
7101,104.257512,30.884421,100.97,3,1,3,5,3,1,1,1,6,2,0.6
7102,104.257512,30.884421,45.31,2,1,3,4,2,0,1,1,4,1,0.305
7103,104.257512,30.884421,80.03,2,1,2,9,3,1,1,1,6,2,0.598
7104,104.257512,30.884421,77.42,3,1,1,6,2,2,1,1,5,2,0.528
7105,104.257512,30.884421,87.14,3,1,2,6,3,0,1,1,5,2,0.66
7106,104.257512,30.884421,81,2,1,3,6,3,0,1,1,6,2,0.55
7107,104.257512,30.884421,80.89,1,1,3,6,3,3,1,1,5,2,0.61
7108,104.257512,30.884421,42,3,1,2,2,2,0,1,1,3,1,0.21
7109,104.257512,30.884421,101.13,1,1,3,6,2,3,1,1,8,3,0.695
7110,104.257512,30.884421,81,1,1,1,6,2,3,1,1,6,3,0.598
7111,104.257512,30.884421,96.8,3,1,2,6,1,2,0,1,6,3,0.6
7112,104.257512,30.884421,96,3,1,2,2,2,3,1,1,6,3,1.13
7113,104.257512,30.884421,96.85,2,1,3,2,2,2,0,1,7,3,0.484
7114,104.257512,30.884421,97,3,1,2,2,4,2,0,1,7,3,0.408
